Date,ASIANPAINT.NS,BHARTIARTL.NS,BPCL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS
2023-02-10,2749.82666015625,764.1618041992188,149.85150146484375,1616.241455078125,2503.5478515625,832.7658081054688,1540.6114501953125,346.378662109375,1768.6536865234375,2108.606201171875,8647.5244140625,1070.93310546875,533.56005859375,3427.53759765625,2444.158935546875
2023-02-13,2736.2470703125,760.8455200195312,150.2552947998047,1617.460693359375,2506.947509765625,829.644775390625,1501.247314453125,349.0370178222656,1770.4002685546875,2147.048828125,8645.6611328125,1064.83740234375,518.55810546875,3374.10205078125,2494.21044921875
2023-02-14,2722.76611328125,767.3790283203125,148.5728302001953,1632.43212890625,2505.587646484375,843.9330444335938,1525.95751953125,360.4632873535156,1766.956787109375,2135.6962890625,8611.3115234375,1089.930419921875,521.7899780273438,3391.252197265625,2482.180419921875
2023-02-15,2731.737060546875,777.4761352539062,148.5728302001953,1629.1160888671875,2475.3310546875,849.2971801757812,1529.5972900390625,362.1213684082031,1782.0777587890625,2119.52001953125,8680.892578125,1114.61083984375,523.1406860351562,3411.1630859375,2499.40869140625
2023-02-16,2751.150634765625,776.5357055664062,146.12765502929688,1623.2152099609375,2454.59375,847.9805908203125,1534.146484375,362.45294189453125,1784.5230712890625,2122.68701171875,8641.390625,1113.7401123046875,521.06640625,3447.39990234375,2497.52734375
2023-02-17,2778.2607421875,768.9628295898438,148.81959533691406,1615.0711669921875,2443.326416015625,841.3485107421875,1516.90673828125,363.25830078125,1755.878173828125,2169.510498046875,8643.9921875,1118.3919677734375,512.2871704101562,3392.26904296875,2475.6455078125
2023-02-20,2770.367431640625,771.2891235351562,146.3295440673828,1599.904541015625,2439.392578125,831.0590209960938,1525.1912841796875,363.8741149902344,1733.9703369140625,2168.681884765625,8532.013671875,1106.5673828125,506.6433410644531,3378.85009765625,2449.753173828125
2023-02-21,2762.0830078125,771.1901245117188,145.02842712402344,1605.90283203125,2443.957763671875,833.107177734375,1512.788330078125,362.168701171875,1726.8837890625,2172.531494140625,8508.6552734375,1115.5963134765625,505.00323486328125,3343.678955078125,2439.307373046875
2023-02-22,2741.345703125,764.3598022460938,143.772216796875,1574.399169921875,2422.491943359375,818.5263671875,1495.8359375,363.6846923828125,1697.2906494140625,2138.717041015625,8497.9580078125,1090.2969970703125,498.1534118652344,3295.766845703125,2407.573486328125
2023-02-23,2653.103515625,755.2525634765625,143.8170623779297,1563.71923828125,2419.189453125,819.0139770507812,1485.20458984375,367.2376403808594,1703.8780517578125,2104.02587890625,8534.564453125,1085.0721435546875,502.6395263671875,3307.6357421875,2370.888671875
2023-02-24,2685.017578125,749.4615478515625,142.47109985351562,1549.7718505859375,2412.9248046875,818.9652709960938,1485.156982421875,364.8689880371094,1694.046875,2079.56689453125,8499.4794921875,1092.4969482421875,502.6877746582031,3294.70068359375,2375.443359375
2023-02-27,2696.1953125,745.3040161132812,143.772216796875,1553.62451171875,2397.3349609375,835.2528686523438,1445.5533447265625,362.1213684082031,1722.641845703125,2059.736083984375,8471.7060546875,1085.2325439453125,509.1034240722656,3228.234375,2377.324462890625
2023-02-28,2773.55419921875,734.7614135742188,142.38136291503906,1560.1593017578125,2390.05029296875,833.7410888671875,1424.7220458984375,356.9103088378906,1725.9356689453125,2055.302490234375,8464.001953125,1064.470703125,504.3761291503906,3209.8251953125,2349.40283203125
2023-03-01,2785.417724609375,742.6312255859375,141.73080444335938,1558.6475830078125,2395.48974609375,835.1552734375,1432.8629150390625,358.80523681640625,1741.5556640625,2061.295654296875,8601.203125,1074.2557373046875,517.7862548828125,3280.40966796875,2358.907958984375
2023-03-02,2778.554443359375,732.6331176757812,144.04141235351562,1545.3828125,2384.90234375,832.912109375,1409.972412109375,355.8206787109375,1718.400146484375,2067.434814453125,8389.806640625,1066.0748291015625,514.9402465820312,3218.15771484375,2335.689208984375
2023-03-03,2773.60302734375,756.6879272460938,144.19842529296875,1576.057373046875,2400.10302734375,847.1028442382812,1416.820556640625,364.72686767578125,1747.64404296875,2097.107177734375,8441.3310546875,1093.276123046875,541.4229125976562,3238.2138671875,2372.47314453125
2023-03-06,2808.60595703125,758.86572265625,145.61170959472656,1587.1763916015625,2413.555908203125,846.3225708007812,1443.78125,367.7587585449219,1747.64404296875,2086.485595703125,8470.9697265625,1103.9549560546875,541.9052734375,3266.99072265625,2379.750244140625
2023-03-08,2803.70361328125,758.8162231445312,146.30711364746094,1590.34619140625,2413.798828125,850.565185546875,1429.6544189453125,371.7854919433594,1736.8646240234375,2115.378662109375,8532.259765625,1107.91943359375,544.89599609375,3284.963134765625,2373.463134765625
2023-03-09,2797.82080078125,765.59716796875,145.74630737304688,1590.492431640625,2390.778564453125,834.8139038085938,1417.8739013671875,367.14288330078125,1713.40966796875,2137.206787109375,8383.1337890625,1081.291015625,539.2039184570312,3233.078857421875,2344.8974609375
2023-03-10,2774.927001953125,765.943603515625,146.28468322753906,1549.479248046875,2394.712646484375,821.8424072265625,1409.3975830078125,367.61663818359375,1696.0430908203125,2102.75927734375,8441.625,1064.53955078125,528.0609130859375,3227.410400390625,2352.075927734375
2023-03-13,2729.824951171875,757.578857421875,144.73680114746094,1529.8748779296875,2384.659423828125,807.9442749023438,1374.487060546875,363.4951477050781,1670.6917724609375,2079.3720703125,8360.021484375,1047.0316162109375,511.3223876953125,3179.885986328125,2309.0048828125
2023-03-14,2691.979248046875,764.0132446289062,146.35198974609375,1525.7784423828125,2372.372314453125,809.8460693359375,1360.02490234375,359.7527160644531,1645.0908203125,2089.45751953125,8353.888671875,1043.113037109375,506.8844909667969,3114.9697265625,2332.372314453125
2023-03-15,2772.18115234375,749.0161743164062,148.19146728515625,1503.8819580078125,2337.0654296875,805.5059814453125,1359.6898193359375,359.46844482421875,1662.7569580078125,2121.0791015625,8317.3798828125,1025.284423828125,499.31109619140625,3099.4189453125,2375.443359375
2023-03-16,2836.74560546875,738.4241333007812,157.43380737304688,1513.6353759765625,2388.787841796875,803.5553588867188,1344.79638671875,361.4107360839844,1660.361572265625,2118.107177734375,8280.5771484375,1020.174072265625,506.0162353515625,3085.951416015625,2426.18798828125
2023-03-17,2806.742919921875,749.610107421875,157.65814208984375,1533.873779296875,2377.18017578125,815.6004028320312,1360.6953125,355.8206787109375,1689.8548583984375,2139.691650390625,8162.21826171875,1018.8908081054688,511.12939453125,3080.428466796875,2431.435546875
2023-03-20,2799.3896484375,747.184814453125,161.35955810546875,1523.2425537109375,2439.149658203125,815.7954711914062,1344.365478515625,358.89996337890625,1696.392333984375,2121.956298828125,8066.77685546875,1008.8765258789062,500.90301513671875,3045.547607421875,2435.693359375
2023-03-21,2783.65283203125,749.3131103515625,160.8660430908203,1540.5059814453125,2391.944580078125,831.3516235351562,1331.96240234375,357.14715576171875,1703.57861328125,2152.0673828125,8075.41357421875,1040.2484130859375,503.4595642089844,3009.504638671875,2489.259765625
2023-03-22,2784.388427734375,749.065673828125,157.8376007080078,1536.9461669921875,2405.300048828125,838.9590454101562,1330.5736083984375,357.90509033203125,1701.8818359375,2157.427001953125,8098.9677734375,1043.410888671875,503.170166015625,3033.437255859375,2483.417724609375
2023-03-23,2743.15966796875,755.8465576171875,156.28973388671875,1524.6080322265625,2413.798828125,834.3263549804688,1316.49462890625,360.65277099609375,1676.4805908203125,2150.3134765625,8197.8935546875,1030.2113037109375,494.6802978515625,3027.477783203125,2494.21044921875
2023-03-24,2743.845947265625,754.7576293945312,154.96620178222656,1522.169677734375,2409.622314453125,831.3516235351562,1322.3370361328125,358.80523681640625,1688.9068603515625,2110.84716796875,8089.64404296875,1009.8160400390625,487.54107666015625,3023.45703125,2468.76416015625
2023-03-27,2748.9931640625,754.064697265625,154.7194366455078,1528.802001953125,2427.300048828125,827.7429809570312,1330.2862548828125,360.2264099121094,1701.931640625,2099.007568359375,8124.4345703125,1025.513427734375,492.1719055175781,3025.200927734375,2469.803466796875
2023-03-28,2730.0703125,740.89892578125,152.4761505126953,1541.237548828125,2411.564697265625,833.6435546875,1319.415771484375,359.800048828125,1695.643798828125,2079.12841796875,8056.177734375,1030.302978515625,490.19415283203125,3019.0,2475.6455078125
2023-03-29,2716.392578125,736.0977783203125,152.4761505126953,1548.6502685546875,2458.236328125,829.9861450195312,1325.114501953125,362.6424255371094,1717.7513427734375,2092.62451171875,8141.0693359375,1024.2073974609375,498.2981262207031,3041.28466796875,2490.25
2023-03-31,2707.71533203125,741.443359375,154.47265625,1569.864013671875,2486.889892578125,855.5880126953125,1367.63916015625,363.35308837890625,1729.52880859375,2108.947021484375,8137.978515625,1068.366455078125,505.2926330566406,3106.201171875,2490.101318359375
2023-04-03,2722.76611328125,752.8767700195312,148.03445434570312,1570.8392333984375,2463.335693359375,861.9762573242188,1351.261474609375,358.9947204589844,1742.35400390625,2114.7451171875,8344.95703125,1068.5498046875,508.1869201660156,3100.484619140625,2512.37939453125
2023-04-05,2753.65087890625,755.74755859375,147.18199157714844,1612.97412109375,2508.647216796875,862.7564697265625,1363.425048828125,366.1006774902344,1748.5423583984375,2200.10888671875,8289.998046875,1065.983154296875,504.5690612792969,3139.047119140625,2547.33154296875
2023-04-06,2754.974365234375,758.2223510742188,148.95419311523438,1625.263427734375,2491.649169921875,853.3935546875,1361.8448486328125,367.0008239746094,1753.7322998046875,2216.1875,8358.3046875,1073.1329345703125,509.05523681640625,3120.54052734375,2523.320556640625
2023-04-10,2722.12841796875,761.9840087890625,150.65908813476562,1617.55810546875,2459.498779296875,847.0053100585938,1367.3038330078125,368.13775634765625,1755.9281005859375,2250.732666015625,8376.4609375,1065.5247802734375,507.75274658203125,3161.9130859375,2558.222900390625
2023-04-11,2700.018798828125,766.339599609375,152.13966369628906,1622.2886962890625,2474.6513671875,860.1232299804688,1346.760009765625,375.19635009765625,1842.9609375,2242.74169921875,8498.5478515625,1070.7955322265625,513.3483276367188,3113.85546875,2554.609130859375
2023-04-12,2732.3251953125,763.3203125,151.3320770263672,1643.3560791015625,2456.390625,868.1694946289062,1367.974365234375,372.87506103515625,1840.515625,2230.07373046875,8460.7626953125,1075.5162353515625,509.5858154296875,3140.839111328125,2562.381591796875
2023-04-13,2754.876220703125,759.3112182617188,149.0663604736328,1650.7198486328125,2463.4326171875,876.8009033203125,1330.5257568359375,374.8174133300781,1865.9168701171875,2201.0830078125,8509.587890625,1079.5723876953125,514.16845703125,3089.681396484375,2560.153564453125
2023-04-17,2787.574951171875,751.9859008789062,150.61422729492188,1625.5560302734375,2478.633544921875,879.0441284179688,1205.154541015625,379.1283264160156,1891.5177001953125,2157.4755859375,8513.3662109375,1085.0491943359375,524.8289794921875,3041.865966796875,2579.9072265625
2023-04-18,2798.8505859375,752.0848999023438,150.21043395996094,1618.6798095703125,2468.1435546875,874.7039794921875,1206.16015625,377.56500244140625,1884.6807861328125,2160.009521484375,8570.2890625,1072.6287841796875,526.6138305664062,3033.387939453125,2552.2822265625
2023-04-19,2754.8271484375,756.9354858398438,153.44076538085938,1624.62939453125,2458.96484375,869.8762817382812,1180.1568603515625,377.8019104003906,1881.287353515625,2162.932861328125,8518.568359375,1077.96826171875,521.2593994140625,2993.517822265625,2543.965087890625
2023-04-20,2788.310302734375,764.5082397460938,154.2034912109375,1630.6766357421875,2421.083740234375,872.3145141601562,1171.7286376953125,379.2704772949219,1880.3890380859375,2175.7470703125,8552.6240234375,1075.2412109375,525.600830078125,3008.2451171875,2553.816650390625
2023-04-21,2825.8134765625,757.4799194335938,155.32513427734375,1633.31005859375,2426.280029296875,863.7805786132812,1175.51171875,386.8028259277344,1890.0205078125,2158.64501953125,8399.3271484375,1076.59326171875,524.0089721679688,3062.552001953125,2542.974853515625
2023-04-24,2834.637451171875,752.5797729492188,155.77378845214844,1646.52587890625,2428.0283203125,882.4088745117188,1174.506103515625,387.22918701171875,1893.6136474609375,2171.995361328125,8308.7431640625,1080.7181396484375,535.055419921875,3076.068359375,2603.620849609375
2023-04-25,2841.403076171875,764.80517578125,155.90838623046875,1623.11767578125,2418.9951171875,890.8941040039062,1173.165283203125,389.929443359375,1885.678955078125,2190.558837890625,8311.4423828125,1088.99072265625,542.001708984375,3077.23095703125,2607.23486328125
2023-04-26,2853.168212890625,765.6466674804688,156.58135986328125,1630.5791015625,2438.761474609375,892.3570556640625,1175.703369140625,390.5926818847656,1874.9993896484375,2218.038818359375,8348.736328125,1082.5972900390625,546.391357421875,3098.692138671875,2614.9580078125
2023-04-27,2843.314697265625,778.5650024414062,159.56494140625,1639.55224609375,2398.112060546875,895.6730346679688,1193.61328125,394.14569091796875,1904.94189453125,2246.7373046875,8384.115234375,1089.4490966796875,544.8477783203125,3088.809326171875,2637.1865234375
2023-04-28,2845.667724609375,791.2357788085938,160.43983459472656,1645.9893798828125,2386.796630859375,894.9904174804688,1199.8389892578125,403.1939697265625,1934.33544921875,2304.03564453125,8429.8486328125,1109.363037109375,557.9202270507812,3119.135986328125,2615.7998046875
2023-05-02,2842.922607421875,782.2276611328125,162.0101318359375,1645.648193359375,2381.357177734375,899.3305053710938,1223.4957275390625,402.1517639160156,1917.4678955078125,2323.573974609375,8613.666015625,1118.7816162109375,555.0259399414062,3119.28125,2637.582763671875
2023-05-03,2872.4833984375,771.4375610351562,161.87551879882812,1651.4027099609375,2414.673095703125,900.0619506835938,1215.54638671875,404.70989990234375,1927.2490234375,2296.142578125,8633.736328125,1109.1798095703125,550.3951416015625,3081.00927734375,2627.879150390625
2023-05-04,2924.595703125,781.1387329101562,165.2628936767578,1685.1983642578125,2434.82763671875,898.9403686523438,1219.7606201171875,402.2939147949219,1943.8670654296875,2296.727294921875,8636.974609375,1121.9669189453125,559.560302734375,3120.54052734375,2644.068115234375
2023-05-05,2954.107666015625,779.3568725585938,163.9617919921875,1585.5670166015625,2428.999755859375,904.0607299804688,1205.9207763671875,406.2258605957031,1925.0032958984375,2316.801513671875,8782.2724609375,1119.1024169921875,556.1836547851562,3130.22998046875,2705.95166015625
2023-05-08,2960.48046875,785.7418212890625,164.9712677001953,1603.9033203125,2444.103515625,914.7403564453125,1212.146240234375,408.7840576171875,1955.0955810546875,2305.01025390625,8907.4990234375,1132.9208984375,563.033447265625,3149.51123046875,2724.12060546875
2023-05-09,2975.531005859375,785.5933227539062,164.67962646484375,1603.9522705078125,2443.6181640625,911.3267822265625,1217.03076171875,401.535888671875,1950.5543212890625,2313.73193359375,8942.1435546875,1136.4268798828125,553.2893676757812,3181.1455078125,2721.298828125
2023-05-10,2982.001953125,788.0186157226562,166.96778869628906,1611.36474609375,2450.320068359375,912.93603515625,1209.8955078125,403.0044860839844,1954.94580078125,2304.08447265625,8997.69140625,1144.2413330078125,552.0352172851562,3184.585205078125,2718.3779296875
2023-05-11,3078.431396484375,780.6437377929688,167.14723205566406,1612.437744140625,2518.020263671875,916.0082397460938,1203.0474853515625,398.3145446777344,1954.197265625,2184.906982421875,9088.7177734375,1136.7706298828125,553.2412109375,3180.079833984375,2730.656005859375
2023-05-12,3069.9501953125,783.9600219726562,162.3690643310547,1626.677734375,2548.13037109375,920.5922241210938,1192.607666015625,398.3619079589844,1956.84228515625,2164.39453125,9122.5751953125,1138.6268310546875,557.7755737304688,3172.47412109375,2745.8544921875
2023-05-15,3070.83251953125,789.008544921875,160.17062377929688,1634.48046875,2585.8662109375,922.396484375,1205.2025146484375,405.32574462890625,1969.218505859375,2189.4873046875,9036.1123046875,1140.8726806640625,561.3934326171875,3153.822509765625,2752.141845703125
2023-05-16,3076.813720703125,779.4064331054688,162.5485076904297,1625.1085205078125,2599.124267578125,922.981689453125,1210.901123046875,401.6780700683594,1943.3182373046875,2170.338623046875,8902.6904296875,1124.625244140625,565.6383056640625,3156.826171875,2762.736328125
2023-05-17,3032.05517578125,784.2569580078125,163.64772033691406,1616.3775634765625,2585.380615234375,916.1544799804688,1194.2359619140625,405.1362609863281,1905.4908447265625,2162.932861328125,8949.8486328125,1117.9794921875,565.6383056640625,3108.9140625,2735.160888671875
2023-05-18,3048.3310546875,791.2853393554688,161.83067321777344,1622.83935546875,2552.161865234375,923.1280517578125,1193.3740234375,397.6513366699219,1923.7059326171875,2132.33447265625,8884.9765625,1115.573486328125,553.9647827148438,3100.33935546875,2695.0107421875
2023-05-19,3024.211181640625,797.6207885742188,161.65118408203125,1624.7138671875,2565.662841796875,930.7354125976562,1215.306884765625,397.7934265136719,1937.9285888671875,2134.13720703125,8936.6474609375,1119.194091796875,554.8812866210938,3122.623779296875,2675.010009765625
2023-05-22,3024.652587890625,793.7600708007812,162.2344512939453,1618.942626953125,2562.4091796875,926.8828735351562,1238.1973876953125,402.4360046386719,1936.4813232421875,2160.009521484375,8986.4052734375,1125.1751708984375,556.810791015625,3196.115234375,2685.802734375
2023-05-23,3059.6552734375,791.8792724609375,164.4777374267578,1615.1444091796875,2552.89013671875,929.857666015625,1245.14111328125,406.6048583984375,1917.8172607421875,2141.54296875,9029.6357421875,1124.9688720703125,561.1038818359375,3194.5166015625,2656.9892578125
2023-05-24,3040.928466796875,793.314697265625,162.99716186523438,1594.0328369140625,2539.923095703125,917.4225463867188,1243.8004150390625,410.726318359375,1906.6885986328125,2129.362060546875,9098.3837890625,1118.4149169921875,562.1652221679688,3200.620849609375,2680.5546875
2023-05-25,3062.5478515625,814.3997802734375,162.99716186523438,1587.916259765625,2522.73095703125,916.6422119140625,1249.2596435546875,417.97442626953125,1926.2509765625,2148.4130859375,9109.27734375,1118.2774658203125,560.7662963867188,3191.076904296875,2681.247802734375
2023-05-26,3067.302978515625,809.6976928710938,163.44583129882812,1594.0328369140625,2576.250244140625,927.2242431640625,1261.80615234375,420.29571533203125,1941.322021484375,2161.81201171875,9225.181640625,1148.7786865234375,565.348876953125,3225.375732421875,2715.110595703125
2023-05-29,3076.127197265625,812.96435546875,162.27931213378906,1613.4674072265625,2574.259033203125,924.7373046875,1258.885009765625,425.50677490234375,1949.456298828125,2167.75634765625,9159.966796875,1155.240966796875,574.0316772460938,3217.09228515625,2784.519287109375
2023-05-30,3082.99072265625,810.1926879882812,161.696044921875,1614.7005615234375,2580.329833984375,926.4927978515625,1267.93603515625,428.8909912109375,1970.9151611328125,2154.357421875,9208.8896484375,1154.9429931640625,571.9093017578125,3213.07080078125,2774.865478515625
2023-05-31,3130.59228515625,841.3253784179688,163.08688354492188,1589.1494140625,2591.01416015625,925.7125854492188,1262.620361328125,424.69647216796875,2010.4892578125,2149.338623046875,9193.53125,1132.0040283203125,570.2864379882812,3187.201171875,2795.410888671875
2023-06-01,3177.409912109375,819.5968017578125,163.5579833984375,1582.3917236328125,2620.493408203125,912.9848022460938,1263.769775390625,419.1673278808594,1926.350830078125,2151.43408203125,9154.86328125,1128.9561767578125,573.138671875,3220.62841796875,2799.37158203125
2023-06-02,3174.02734375,828.060546875,161.53903198242188,1584.8580322265625,2638.75390625,914.9841918945312,1260.857666015625,422.6945495605469,1935.0341796875,2177.5009765625,9308.9931640625,1125.2667236328125,577.5152587890625,3202.80078125,2833.432373046875
2023-06-05,3137.259521484375,826.0806884765625,160.08087158203125,1582.786376953125,2618.45361328125,923.3717651367188,1266.1962890625,420.0729675292969,1921.210693359375,2210.389404296875,9403.9443359375,1135.372802734375,577.5152587890625,3186.619873046875,2827.541015625
2023-06-06,3150.005859375,821.0816650390625,159.7892608642578,1577.853759765625,2613.936767578125,918.8366088867188,1241.445068359375,422.12255859375,1955.2952880859375,2219.793212890625,9555.1796875,1136.335205078125,575.6957397460938,3131.7802734375,2853.036865234375
2023-06-07,3161.8203125,835.7322998046875,165.15072631835938,1586.0418701171875,2638.26806640625,916.9835815429688,1251.1029052734375,423.2188720703125,1935.682861328125,2256.384521484375,9527.0126953125,1144.9517822265625,579.4822998046875,3173.055419921875,2878.28564453125
2023-06-08,3149.515380859375,827.5655517578125,162.0101318359375,1587.0283203125,2603.009521484375,914.7403564453125,1245.133544921875,422.2178955078125,1882.8841552734375,2280.55126953125,9479.021484375,1145.63916015625,578.7938232421875,3135.801025390625,2848.630859375
2023-06-09,3139.201171875,825.0907592773438,161.26983642578125,1588.90283203125,2560.5634765625,914.8866577148438,1228.7781982421875,417.9756774902344,1868.4119873046875,2302.67138671875,9448.794921875,1137.52685546875,569.1554565429688,3109.495361328125,2847.88818359375
