Date,4503.T,4523.T,4578.T,4661.T,6758.T,6762.T,6954.T,7203.T,7974.T,8035.T,8053.T,8306.T,8308.T,8316.T,9432.T,9984.T
2023-09-04,2040.4625244140625,8583.1796875,5433.31298828125,5243.71533203125,2479.7314453125,1068.4000244140625,4035.261962890625,2457.659912109375,6063.43798828125,20905.12109375,2882.05859375,1141.38916015625,781.884033203125,2240.0791015625,158.99642944335938,6344.24560546875
2023-09-05,2037.2440185546875,8619.1435546875,5387.564453125,5232.7890625,2472.796142578125,1080.800048828125,4066.27294921875,2449.617431640625,6070.21044921875,21109.453125,2882.05859375,1144.20849609375,778.632568359375,2240.0791015625,157.7755584716797,6351.16845703125
2023-09-06,2044.140625,8596.4296875,5411.8984375,5251.662109375,2514.406005859375,1095.199951171875,4037.200439453125,2508.27978515625,6117.619140625,21518.1171875,2899.6943359375,1155.9560546875,788.2913208007812,2265.313720703125,158.80860900878906,6329.41064453125
2023-09-07,2029.8876953125,8514.08984375,5411.8984375,5245.70263671875,2502.517333984375,1062.199951171875,3996.498779296875,2495.033203125,6161.1572265625,21367.298828125,2887.6279296875,1154.076416015625,785.9005737304688,2260.4609375,161.15646362304688,6280.95166015625
2023-09-08,2036.3245849609375,8404.3046875,5268.814453125,5177.1630859375,2451.991455078125,1058.0,3948.044677734375,2462.86376953125,6151.482421875,20549.97265625,2844.002685546875,1139.0394287109375,780.8320922851562,2240.40234375,160.87474060058594,6294.796875
2023-09-11,2008.73828125,8509.357421875,5206.51904296875,5157.296875,2469.823974609375,1054.0,3927.69384765625,2455.29443359375,6163.091796875,19936.974609375,2873.704833984375,1187.9093017578125,831.8993530273438,2360.1064453125,160.6868896484375,6538.08349609375
2023-09-12,2013.3359375,8413.767578125,5300.93505859375,5201.99658203125,2499.545166015625,1066.0,3963.550048828125,2513.95654296875,6162.125,20175.36328125,2845.85888671875,1200.126708984375,833.2382202148438,2384.046875,162.37733459472656,6666.64990234375
2023-09-13,2011.4970703125,8442.162109375,5267.84130859375,5131.470703125,2465.861328125,1075.800048828125,3954.828125,2561.737548828125,6104.07373046875,20053.736328125,2861.63818359375,1237.7188720703125,834.2902221679688,2400.22314453125,163.692138671875,6557.86279296875
2023-09-14,2025.2901611328125,8480.0185546875,5302.88232421875,5145.37744140625,2505.48974609375,1113.5999755859375,3922.848388671875,2600.057373046875,6147.6123046875,20661.869140625,2888.555908203125,1240.0682373046875,844.23583984375,2413.1640625,163.973876953125,6508.41455078125
2023-09-15,2045.97998046875,8501.787109375,5398.271484375,5191.06982421875,2561.95947265625,1142.5999755859375,3936.41552734375,2669.600341796875,6132.1318359375,21304.0546875,2932.181396484375,1213.7537841796875,825.3964233398438,2392.13525390625,168.20001220703125,6643.90380859375
2023-09-19,2021.1522216796875,8455.4111328125,5421.6328125,5066.9052734375,2537.192138671875,1135.5999755859375,3923.817626953125,2724.950927734375,6241.46142578125,20189.95703125,2985.0888671875,1244.7672119140625,839.07177734375,2458.781005859375,169.984375,6425.34130859375
2023-09-20,2001.38232421875,8373.072265625,5361.28369140625,5067.89892578125,2496.5732421875,1136.199951171875,3971.302734375,2648.311767578125,6062.470703125,20165.634765625,2968.38134765625,1222.681884765625,823.7706909179688,2465.574951171875,169.6087188720703,6390.7275390625
2023-09-21,1966.8994140625,8036.142578125,5305.80224609375,4980.48681640625,2441.093994140625,1118.0,3883.115966796875,2635.53857421875,5953.14111328125,19946.705078125,2970.23779296875,1238.6585693359375,824.8226318359375,2495.339111328125,169.0452423095703,6187.98876953125
2023-09-22,1927.3590087890625,8024.78564453125,5192.89208984375,5019.22607421875,2417.31689453125,1101.800048828125,3843.3837890625,2638.376953125,5951.20556640625,19859.134765625,2932.181396484375,1250.8759765625,832.2818603515625,2523.809326171875,170.1721954345703,6129.638671875
2023-09-25,1982.9912109375,8181.8935546875,5230.85302734375,4987.439453125,2454.963623046875,1112.199951171875,3831.7548828125,2612.830810546875,6021.83447265625,20374.830078125,2941.46337890625,1219.392578125,815.6419677734375,2441.310546875,170.45396423339844,6353.146484375
2023-09-26,1965.9798583984375,7756.0,5219.1728515625,4995.38671875,2431.1865234375,1082.4000244140625,3775.5478515625,2570.25341796875,6056.6650390625,19620.74609375,2932.181396484375,1231.14013671875,821.4755249023438,2481.427734375,170.26611328125,6299.74169921875
2023-09-27,1991.726806640625,8008.69677734375,5276.60107421875,4987.439453125,2457.935791015625,1092.0,3768.764404296875,2600.057373046875,6022.80224609375,19752.1015625,2924.755615234375,1233.9595947265625,816.598388671875,2464.927978515625,172.0504913330078,6348.20166015625
